regiao,concelho_id,concelho,freguesia_id,freguesia,tipologia,estado,agregacao,janela_temporal,periodo_referencia,n,p5,p25,media,p75,p95,fonte_ficheiro
AM Lisboa,110500,Cascais,110506,S Domingos de Rana,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2075.0,3155.0,3859.0,4598.0,5827.0,AML.xlsx
AM Lisboa,110500,Cascais,0,Total,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,4432.0,6398.0,7878.0,8834.0,13780.0,AML.xlsx
AM Lisboa,110500,Cascais,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2936.0,3929.0,5173.0,6000.0,8773.0,AML.xlsx
AM Lisboa,110500,Cascais,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2917.0,3849.0,4848.0,5590.0,7131.0,AML.xlsx
AM Lisboa,110500,Cascais,0,Total,Moradia,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,2504.0,3972.0,5531.0,6495.0,10653.0,AML.xlsx
AM Lisboa,110500,Cascais,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1812.0,3307.0,5032.0,6255.0,9192.0,AML.xlsx
AM Lisboa,110500,Cascais,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1735.0,3162.0,4893.0,6118.0,8788.0,AML.xlsx
AM Lisboa,110500,Cascais,0,Total,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,3051.0,5126.0,6960.0,8440.0,11486.0,AML.xlsx
AM Lisboa,110500,Cascais,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2752.0,3826.0,5140.0,6033.0,8828.0,AML.xlsx
AM Lisboa,110500,Cascais,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2717.0,3745.0,4858.0,5629.0,7866.0,AML.xlsx
AM Lisboa,110500,Cascais,110507,UF Carcavelos e Parede,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,5931.0,6439.0,7652.0,8466.0,11332.0,AML.xlsx
AM Lisboa,110500,Cascais,110507,UF Carcavelos e Parede,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2933.0,4052.0,5371.0,6432.0,8757.0,AML.xlsx
AM Lisboa,110500,Cascais,110507,UF Carcavelos e Parede,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2917.0,3849.0,4841.0,5778.0,6945.0,AML.xlsx
AM Lisboa,110500,Cascais,110507,UF Carcavelos e Parede,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2287.0,3585.0,5072.0,6450.0,8542.0,AML.xlsx
AM Lisboa,110500,Cascais,110507,UF Carcavelos e Parede,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2287.0,3524.0,5020.0,6522.0,8542.0,AML.xlsx
AM Lisboa,110500,Cascais,110507,UF Carcavelos e Parede,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,5902.0,6439.0,7581.0,8422.0,11300.0,AML.xlsx
AM Lisboa,110500,Cascais,110507,UF Carcavelos e Parede,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2917.0,3988.0,5332.0,6420.0,8538.0,AML.xlsx
AM Lisboa,110500,Cascais,110507,UF Carcavelos e Parede,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2722.0,3817.0,4867.0,5797.0,7086.0,AML.xlsx
AM Lisboa,110500,Cascais,110508,UF Cascais e Estoril,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,7626.0,9444.0,10692.0,,AML.xlsx
AM Lisboa,110500,Cascais,110508,UF Cascais e Estoril,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3358.0,4427.0,5879.0,6491.0,10491.0,AML.xlsx
AM Lisboa,110500,Cascais,110508,UF Cascais e Estoril,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3308.0,4289.0,5511.0,6245.0,9068.0,AML.xlsx
AM Lisboa,110500,Cascais,110508,UF Cascais e Estoril,Moradia,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,6785.0,,,AML.xlsx
AM Lisboa,110500,Cascais,110508,UF Cascais e Estoril,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2758.0,3935.0,5650.0,7397.0,9912.0,AML.xlsx
AM Lisboa,110500,Cascais,110508,UF Cascais e Estoril,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2735.0,3913.0,5433.0,7188.0,9468.0,AML.xlsx
AM Lisboa,110500,Cascais,110508,UF Cascais e Estoril,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,2902.0,6510.0,8356.0,9647.0,15521.0,AML.xlsx
AM Lisboa,110500,Cascais,110508,UF Cascais e Estoril,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3104.0,4260.0,5813.0,6688.0,10338.0,AML.xlsx
AM Lisboa,110500,Cascais,110508,UF Cascais e Estoril,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3100.0,4214.0,5490.0,6359.0,9166.0,AML.xlsx
AM Lisboa,110600,Lisboa,110601,Ajuda,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2410.0,4127.0,5220.0,6086.0,8445.0,AML.xlsx
AM Lisboa,110600,Lisboa,110601,Ajuda,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2275.0,3923.0,5020.0,5855.0,8295.0,AML.xlsx
AM Lisboa,110600,Lisboa,110601,Ajuda,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,4808.0,,,AML.xlsx
AM Lisboa,110600,Lisboa,110601,Ajuda,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,4808.0,,,AML.xlsx
AM Lisboa,110600,Lisboa,110601,Ajuda,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2579.0,4238.0,5164.0,6068.0,8365.0,AML.xlsx
AM Lisboa,110600,Lisboa,110601,Ajuda,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2444.0,4037.0,4988.0,5765.0,8096.0,AML.xlsx
AM Lisboa,110600,Lisboa,110602,Alcântara,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,6427.0,,,AML.xlsx
AM Lisboa,110600,Lisboa,110602,Alcântara,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3527.0,4482.0,5328.0,5949.0,7541.0,AML.xlsx
AM Lisboa,110600,Lisboa,110602,Alcântara,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3444.0,4388.0,5120.0,5608.0,7435.0,AML.xlsx
AM Lisboa,110600,Lisboa,110602,Alcântara,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,6694.0,,,AML.xlsx
AM Lisboa,110600,Lisboa,110602,Alcântara,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3543.0,4500.0,5399.0,6014.0,7617.0,AML.xlsx
AM Lisboa,110600,Lisboa,110602,Alcântara,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3444.0,4388.0,5120.0,5608.0,7435.0,AML.xlsx
AM Lisboa,110600,Lisboa,110654,Alvalade,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,5714.0,7032.0,7322.0,7732.0,8362.0,AML.xlsx
AM Lisboa,110600,Lisboa,110654,Alvalade,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3631.0,5154.0,6218.0,7419.0,8283.0,AML.xlsx
AM Lisboa,110600,Lisboa,110654,Alvalade,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3415.0,4493.0,5407.0,6230.0,7584.0,AML.xlsx
AM Lisboa,110600,Lisboa,110654,Alvalade,Moradia,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,7465.0,7787.0,8081.0,,AML.xlsx
AM Lisboa,110600,Lisboa,110654,Alvalade,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,5933.0,7104.0,7404.0,7819.0,8499.0,AML.xlsx
AM Lisboa,110600,Lisboa,110654,Alvalade,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3618.0,5166.0,6322.0,7480.0,8299.0,AML.xlsx
AM Lisboa,110600,Lisboa,110654,Alvalade,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3270.0,4424.0,5374.0,6221.0,7574.0,AML.xlsx
AM Lisboa,110600,Lisboa,110655,Areeiro,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,6547.0,7574.0,7896.0,8124.0,9389.0,AML.xlsx
AM Lisboa,110600,Lisboa,110655,Areeiro,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3895.0,4677.0,6206.0,7714.0,8705.0,AML.xlsx
AM Lisboa,110600,Lisboa,110655,Areeiro,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3486.0,4291.0,4976.0,5522.0,6664.0,AML.xlsx
AM Lisboa,110600,Lisboa,110655,Areeiro,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,6560.0,7573.0,7865.0,8112.0,9298.0,AML.xlsx
AM Lisboa,110600,Lisboa,110655,Areeiro,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3911.0,4678.0,6214.0,7707.0,8705.0,AML.xlsx
AM Lisboa,110600,Lisboa,110655,Areeiro,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3486.0,4291.0,4976.0,5522.0,6664.0,AML.xlsx
AM Lisboa,110600,Lisboa,110656,Arroios,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,5162.0,7016.0,7662.0,8598.0,11375.0,AML.xlsx
AM Lisboa,110600,Lisboa,110656,Arroios,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3358.0,4126.0,5413.0,6640.0,8729.0,AML.xlsx
AM Lisboa,110600,Lisboa,110656,Arroios,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3328.0,3973.0,5081.0,5942.0,7683.0,AML.xlsx
AM Lisboa,110600,Lisboa,110656,Arroios,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,5162.0,7016.0,7662.0,8598.0,11375.0,AML.xlsx
AM Lisboa,110600,Lisboa,110656,Arroios,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3358.0,4129.0,5437.0,6730.0,8726.0,AML.xlsx
AM Lisboa,110600,Lisboa,110656,Arroios,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3335.0,3991.0,5111.0,5986.0,8097.0,AML.xlsx
AM Lisboa,110600,Lisboa,110657,Avenidas Novas,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,7761.0,9950.0,11252.0,,AML.xlsx
AM Lisboa,110600,Lisboa,110657,Avenidas Novas,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,4140.0,5479.0,7042.0,8240.0,11288.0,AML.xlsx
AM Lisboa,110600,Lisboa,110657,Avenidas Novas,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3929.0,5434.0,6477.0,7464.0,10205.0,AML.xlsx
AM Lisboa,110600,Lisboa,110657,Avenidas Novas,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,7761.0,9950.0,11252.0,,AML.xlsx
AM Lisboa,110600,Lisboa,110657,Avenidas Novas,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,4157.0,5480.0,7051.0,8214.0,11272.0,AML.xlsx
AM Lisboa,110600,Lisboa,110657,Avenidas Novas,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3941.0,5438.0,6495.0,7526.0,10196.0,AML.xlsx
AM Lisboa,110600,Lisboa,110607,Beato,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,6276.0,,,AML.xlsx
AM Lisboa,110600,Lisboa,110607,Beato,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2528.0,3942.0,5009.0,5960.0,7340.0,AML.xlsx
AM Lisboa,110600,Lisboa,110607,Beato,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2246.0,3778.0,4503.0,5267.0,6843.0,AML.xlsx
AM Lisboa,110600,Lisboa,110607,Beato,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,6276.0,,,AML.xlsx
AM Lisboa,110600,Lisboa,110607,Beato,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2634.0,4100.0,5033.0,5833.0,7213.0,AML.xlsx
AM Lisboa,110600,Lisboa,110607,Beato,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2352.0,3828.0,4601.0,5300.0,6746.0,AML.xlsx
AM Lisboa,110600,Lisboa,110658,Belém,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3197.0,4692.0,5838.0,6447.0,12008.0,AML.xlsx
AM Lisboa,110600,Lisboa,110658,Belém,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3197.0,4692.0,5838.0,6447.0,12008.0,AML.xlsx
AM Lisboa,110600,Lisboa,110658,Belém,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3533.0,4894.0,6032.0,6486.0,11370.0,AML.xlsx
AM Lisboa,110600,Lisboa,110658,Belém,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3533.0,4894.0,6032.0,6486.0,11370.0,AML.xlsx
AM Lisboa,110600,Lisboa,110608,Benfica,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,4473.0,5712.0,6309.0,6970.0,7698.0,AML.xlsx
AM Lisboa,110600,Lisboa,110608,Benfica,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3199.0,4375.0,5232.0,5962.0,7289.0,AML.xlsx
AM Lisboa,110600,Lisboa,110608,Benfica,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3158.0,4259.0,4893.0,5648.0,6892.0,AML.xlsx
AM Lisboa,110600,Lisboa,110608,Benfica,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,4473.0,5712.0,6309.0,6970.0,7698.0,AML.xlsx
AM Lisboa,110600,Lisboa,110608,Benfica,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3221.0,4363.0,5197.0,5951.0,7278.0,AML.xlsx
AM Lisboa,110600,Lisboa,110608,Benfica,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3161.0,4048.0,4857.0,5571.0,6857.0,AML.xlsx
AM Lisboa,110600,Lisboa,110659,Campo de Ourique,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,5208.0,6647.0,8002.0,,AML.xlsx
AM Lisboa,110600,Lisboa,110659,Campo de Ourique,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3764.0,5092.0,6242.0,7189.0,9346.0,AML.xlsx
AM Lisboa,110600,Lisboa,110659,Campo de Ourique,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3836.0,5086.0,6152.0,7166.0,9020.0,AML.xlsx
AM Lisboa,110600,Lisboa,110659,Campo de Ourique,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,5208.0,6647.0,8002.0,,AML.xlsx
AM Lisboa,110600,Lisboa,110659,Campo de Ourique,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3764.0,5092.0,6242.0,7189.0,9346.0,AML.xlsx
AM Lisboa,110600,Lisboa,110659,Campo de Ourique,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3836.0,5086.0,6152.0,7166.0,9020.0,AML.xlsx
AM Lisboa,110600,Lisboa,110610,Campolide,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,4130.0,7639.0,8164.0,9032.0,10235.0,AML.xlsx
AM Lisboa,110600,Lisboa,110610,Campolide,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3814.0,4576.0,6472.0,7993.0,9609.0,AML.xlsx
AM Lisboa,110600,Lisboa,110610,Campolide,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3719.0,4408.0,5457.0,6240.0,8668.0,AML.xlsx
AM Lisboa,110600,Lisboa,110610,Campolide,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,4130.0,7639.0,8164.0,9032.0,10235.0,AML.xlsx
AM Lisboa,110600,Lisboa,110610,Campolide,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3265.0,4542.0,6345.0,7976.0,9518.0,AML.xlsx
AM Lisboa,110600,Lisboa,110610,Campolide,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2717.0,4341.0,5404.0,6519.0,8498.0,AML.xlsx
AM Lisboa,110600,Lisboa,110611,Carnide,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,4250.0,4822.0,5576.0,6124.0,8870.0,AML.xlsx
AM Lisboa,110600,Lisboa,110611,Carnide,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,4250.0,4822.0,5576.0,6124.0,8870.0,AML.xlsx
AM Lisboa,110600,Lisboa,110611,Carnide,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,4250.0,4822.0,5576.0,6124.0,8870.0,AML.xlsx
AM Lisboa,110600,Lisboa,110611,Carnide,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,4250.0,4822.0,5576.0,6124.0,8870.0,AML.xlsx
AM Lisboa,110600,Lisboa,110660,Estrela,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,5833.0,6204.0,7159.0,7923.0,9091.0,AML.xlsx
AM Lisboa,110600,Lisboa,110660,Estrela,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3767.0,5216.0,6134.0,6986.0,8742.0,AML.xlsx
AM Lisboa,110600,Lisboa,110660,Estrela,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3706.0,5000.0,5772.0,6547.0,8736.0,AML.xlsx
AM Lisboa,110600,Lisboa,110660,Estrela,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,5833.0,6204.0,7159.0,7923.0,9091.0,AML.xlsx
AM Lisboa,110600,Lisboa,110660,Estrela,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3706.0,5200.0,6126.0,6994.0,8736.0,AML.xlsx
AM Lisboa,110600,Lisboa,110660,Estrela,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3609.0,4928.0,5775.0,6580.0,8730.0,AML.xlsx
AM Lisboa,110600,Lisboa,110618,Lumiar,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,4654.0,6301.0,6747.0,7435.0,8021.0,AML.xlsx
AM Lisboa,110600,Lisboa,110618,Lumiar,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3895.0,5110.0,6292.0,7358.0,7910.0,AML.xlsx
AM Lisboa,110600,Lisboa,110618,Lumiar,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3167.0,4024.0,4902.0,5672.0,6589.0,AML.xlsx
AM Lisboa,110600,Lisboa,110618,Lumiar,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,4654.0,6301.0,6747.0,7435.0,8021.0,AML.xlsx
AM Lisboa,110600,Lisboa,110618,Lumiar,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3900.0,5109.0,6289.0,7359.0,7952.0,AML.xlsx
AM Lisboa,110600,Lisboa,110618,Lumiar,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3214.0,4020.0,4941.0,5750.0,6821.0,AML.xlsx
AM Lisboa,110600,Lisboa,110621,Marvila,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,7180.0,,,AML.xlsx
AM Lisboa,110600,Lisboa,110621,Marvila,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2438.0,3266.0,4615.0,4984.0,8880.0,AML.xlsx
AM Lisboa,110600,Lisboa,110621,Marvila,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2355.0,3222.0,4140.0,4538.0,8381.0,AML.xlsx
AM Lisboa,110600,Lisboa,110621,Marvila,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,7180.0,,,AML.xlsx
AM Lisboa,110600,Lisboa,110621,Marvila,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2438.0,3266.0,4615.0,4984.0,8880.0,AML.xlsx
AM Lisboa,110600,Lisboa,110621,Marvila,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2355.0,3222.0,4140.0,4538.0,8381.0,AML.xlsx
AM Lisboa,110600,Lisboa,110661,Misericórdia,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,7351.0,,,AML.xlsx
AM Lisboa,110600,Lisboa,110661,Misericórdia,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3182.0,4692.0,5994.0,6913.0,8642.0,AML.xlsx
AM Lisboa,110600,Lisboa,110661,Misericórdia,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3178.0,4617.0,5837.0,6840.0,8494.0,AML.xlsx
AM Lisboa,110600,Lisboa,110661,Misericórdia,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,7351.0,,,AML.xlsx
AM Lisboa,110600,Lisboa,110661,Misericórdia,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3182.0,4692.0,5994.0,6913.0,8642.0,AML.xlsx
AM Lisboa,110600,Lisboa,110661,Misericórdia,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3178.0,4617.0,5837.0,6840.0,8494.0,AML.xlsx
AM Lisboa,110600,Lisboa,110633,Olivais,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2865.0,3912.0,4395.0,4837.0,5616.0,AML.xlsx
AM Lisboa,110600,Lisboa,110633,Olivais,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2865.0,3912.0,4395.0,4837.0,5616.0,AML.xlsx
AM Lisboa,110600,Lisboa,110633,Olivais,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,3671.0,4574.0,5346.0,,AML.xlsx
AM Lisboa,110600,Lisboa,110633,Olivais,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,3671.0,4574.0,5346.0,,AML.xlsx
AM Lisboa,110600,Lisboa,110633,Olivais,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2832.0,3902.0,4416.0,4933.0,5664.0,AML.xlsx
AM Lisboa,110600,Lisboa,110633,Olivais,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2832.0,3902.0,4416.0,4933.0,5664.0,AML.xlsx
AM Lisboa,110600,Lisboa,110662,Parque das Nações,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,7318.0,9434.0,10434.0,10972.0,16173.0,AML.xlsx
AM Lisboa,110600,Lisboa,110662,Parque das Nações,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,4053.0,5544.0,7309.0,9081.0,11737.0,AML.xlsx
AM Lisboa,110600,Lisboa,110662,Parque das Nações,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3378.0,5241.0,6119.0,7188.0,8411.0,AML.xlsx
AM Lisboa,110600,Lisboa,110662,Parque das Nações,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,7318.0,9434.0,10434.0,10972.0,16173.0,AML.xlsx
AM Lisboa,110600,Lisboa,110662,Parque das Nações,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,4095.0,5530.0,7264.0,9038.0,11680.0,AML.xlsx
AM Lisboa,110600,Lisboa,110662,Parque das Nações,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3421.0,5159.0,6085.0,7095.0,8405.0,AML.xlsx
AM Lisboa,110600,Lisboa,110663,Penha de França,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,4663.0,5245.0,5926.0,,AML.xlsx
AM Lisboa,110600,Lisboa,110663,Penha de França,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2648.0,3746.0,4683.0,5696.0,6709.0,AML.xlsx
AM Lisboa,110600,Lisboa,110663,Penha de França,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2571.0,3549.0,4583.0,5688.0,6726.0,AML.xlsx
AM Lisboa,110600,Lisboa,110663,Penha de França,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,4663.0,5245.0,5926.0,,AML.xlsx
AM Lisboa,110600,Lisboa,110663,Penha de França,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2648.0,3746.0,4683.0,5696.0,6709.0,AML.xlsx
AM Lisboa,110600,Lisboa,110663,Penha de França,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2571.0,3549.0,4583.0,5688.0,6726.0,AML.xlsx
AM Lisboa,110600,Lisboa,110639,S Domingos de Benfica,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3454.0,4627.0,5613.0,6685.0,8225.0,AML.xlsx
AM Lisboa,110600,Lisboa,110639,S Domingos de Benfica,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3367.0,4548.0,5232.0,5882.0,7388.0,AML.xlsx
AM Lisboa,110600,Lisboa,110639,S Domingos de Benfica,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3332.0,4612.0,5564.0,6666.0,8214.0,AML.xlsx
AM Lisboa,110600,Lisboa,110639,S Domingos de Benfica,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3322.0,4478.0,5179.0,5876.0,7387.0,AML.xlsx
AM Lisboa,110600,Lisboa,110667,S Vicente,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,6715.0,10254.0,16180.0,,AML.xlsx
AM Lisboa,110600,Lisboa,110667,S Vicente,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3656.0,4481.0,6067.0,6446.0,18573.0,AML.xlsx
AM Lisboa,110600,Lisboa,110667,S Vicente,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3414.0,4334.0,4951.0,5384.0,6625.0,AML.xlsx
AM Lisboa,110600,Lisboa,110667,S Vicente,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,6559.0,9866.0,13869.0,,AML.xlsx
AM Lisboa,110600,Lisboa,110667,S Vicente,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3696.0,4500.0,6053.0,6392.0,18491.0,AML.xlsx
AM Lisboa,110600,Lisboa,110667,S Vicente,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3434.0,4364.0,4976.0,5390.0,6618.0,AML.xlsx
AM Lisboa,110600,Lisboa,110664,Sta Clara,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,4286.0,5000.0,5529.0,5978.0,6467.0,AML.xlsx
AM Lisboa,110600,Lisboa,110664,Sta Clara,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2723.0,3293.0,4292.0,5374.0,6202.0,AML.xlsx
AM Lisboa,110600,Lisboa,110664,Sta Clara,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2546.0,3070.0,3746.0,4335.0,5629.0,AML.xlsx
AM Lisboa,110600,Lisboa,110664,Sta Clara,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,4286.0,5000.0,5529.0,5978.0,6467.0,AML.xlsx
AM Lisboa,110600,Lisboa,110664,Sta Clara,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2735.0,3273.0,4265.0,5256.0,6171.0,AML.xlsx
